Prefecture,Name,Address,Description,Location,Target,URL
茨城県,ひたちなか第1団,茨城県ひたちなか市馬渡2920‐89,"主な活動場所: ふぁみりこらぼ、団野営場、親水性中央公園、しおかぜみなと
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/ibaraki/hitachinaka1/",ふぁみりこらぼ、団野営場、親水性中央公園、しおかぜみなと,男女,https://find-local.scout.or.jp/ibaraki/hitachinaka1/
茨城県,城里第1団,茨城県,"主な活動場所: 
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/ibaraki/shirosato1/",,男女,https://find-local.scout.or.jp/ibaraki/shirosato1/
茨城県,桜川第1団,茨城県,"主な活動場所: 
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/ibaraki/sakuragawa1/",,男女,https://find-local.scout.or.jp/ibaraki/sakuragawa1/
茨城県,笠間第1団,茨城県,"主な活動場所: 
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/ibaraki/kasama1/",,男女,https://find-local.scout.or.jp/ibaraki/kasama1/
茨城県,笠間第2団,茨城県,"主な活動場所: 教住寺(住吉)、岩間分校(上郷)、友部公民館、笠間地域交流センター「トモア」など
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/ibaraki/kasama2/",教住寺(住吉)、岩間分校(上郷)、友部公民館、笠間地域交流センター「トモア」など,男女,https://find-local.scout.or.jp/ibaraki/kasama2/
茨城県,結城第1団,茨城県結城市結城274-1森山敏幸方（事務局）,"主な活動場所: 結城市立結城公民館
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/ibaraki/yuki1/",結城市立結城公民館,男女,https://find-local.scout.or.jp/ibaraki/yuki1/
茨城県,下妻第1団,茨城県,"主な活動場所: 
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/ibaraki/shimotsuma1/",,男女,https://find-local.scout.or.jp/ibaraki/shimotsuma1/
茨城県,筑西第1団,茨城県,"主な活動場所: 
参加対象: 男
詳細URL: https://find-local.scout.or.jp/ibaraki/chikusei1/",,男,https://find-local.scout.or.jp/ibaraki/chikusei1/
茨城県,坂東第1団,茨城県,"主な活動場所: 
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/ibaraki/bando1/",,男女,https://find-local.scout.or.jp/ibaraki/bando1/
茨城県,古河第1団,茨城県古河市,"主な活動場所: 古河市周辺
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/ibaraki/koga1/",古河市周辺,男女,https://find-local.scout.or.jp/ibaraki/koga1/
茨城県,石岡第2団,茨城県,"主な活動場所: 
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/ibaraki/ishioka2/",,男女,https://find-local.scout.or.jp/ibaraki/ishioka2/
茨城県,神栖第1団,茨城県神栖市,"主な活動場所: 神栖中央公民館、中央公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/ibaraki/kamisu1/",神栖中央公民館、中央公園,男女,https://find-local.scout.or.jp/ibaraki/kamisu1/
茨城県,つくば第1団,茨城県つくば市高野1250-4,"主な活動場所: 赤塚活動地（つくば市赤塚488-1）、高崎自然の森、吾妻小学校、つくば市内の各交流センターなど
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/ibaraki/tsukuba1/",赤塚活動地（つくば市赤塚488-1）、高崎自然の森、吾妻小学校、つくば市内の各交流センターなど,男女,https://find-local.scout.or.jp/ibaraki/tsukuba1/
茨城県,つくば第3団,茨城県つくば市泉2348　慶龍寺,"主な活動場所: つくば市面野井あかげらの森、土浦青少年の家
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/ibaraki/tsukuba3/",つくば市面野井あかげらの森、土浦青少年の家,男女,https://find-local.scout.or.jp/ibaraki/tsukuba3/
茨城県,土浦第3団,茨城県〒300-0818土浦市天川 １丁目8-11,"主な活動場所: 土浦市青少年の家（乙戸）、団野営場（宍塚大池近く）、土浦四中地区公民館、永国台ひだまり公園、上高津貝塚など
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/ibaraki/tsuchiura3/",土浦市青少年の家（乙戸）、団野営場（宍塚大池近く）、土浦四中地区公民館、永国台ひだまり公園、上高津貝塚など,男女,https://find-local.scout.or.jp/ibaraki/tsuchiura3/
茨城県,牛久第1団,茨城県牛久市さくら台3-19-8,"主な活動場所: 牛久運動公園、牛久自然観察の森、中央生涯学習センター
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/ibaraki/ushiku1/",牛久運動公園、牛久自然観察の森、中央生涯学習センター,男女,https://find-local.scout.or.jp/ibaraki/ushiku1/
茨城県,牛久第2団,茨城県,"主な活動場所: 
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/ibaraki/ushiku2/",,男女,https://find-local.scout.or.jp/ibaraki/ushiku2/
茨城県,阿見第1団,茨城県,"主な活動場所: 阿見第１団キャンプ場、阿見中央公民館、など
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/ibaraki/ami1/",阿見第１団キャンプ場、阿見中央公民館、など,男女,https://find-local.scout.or.jp/ibaraki/ami1/
茨城県,利根第1団,茨城県,"主な活動場所: 
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/ibaraki/tone1/",,男女,https://find-local.scout.or.jp/ibaraki/tone1/
茨城県,取手第1団,茨城県,"主な活動場所: 
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/ibaraki/toride1/",,男女,https://find-local.scout.or.jp/ibaraki/toride1/
茨城県,取手第3団,茨城県,"主な活動場所: 取手市・つくばみらい市内
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/ibaraki/toride3/",取手市・つくばみらい市内,男女,https://find-local.scout.or.jp/ibaraki/toride3/
茨城県,守谷第1団,茨城県守谷市高野646,"主な活動場所: 守谷市中央公民館、まなびの里
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/ibaraki/moriya1/",守谷市中央公民館、まなびの里,男女,https://find-local.scout.or.jp/ibaraki/moriya1/
茨城県,竜ヶ崎第1団,茨城県,"主な活動場所: 
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/ibaraki/ryugasaki1/",,男女,https://find-local.scout.or.jp/ibaraki/ryugasaki1/
栃木県,宇都宮第1団,栃木県宇都宮市材木町5-15,"主な活動場所: 安養寺（栃木県宇都宮市材木町5-15）
参加対象: 男
詳細URL: https://find-local.scout.or.jp/tochigi/utsunomiya1/",安養寺（栃木県宇都宮市材木町5-15）,男,https://find-local.scout.or.jp/tochigi/utsunomiya1/
栃木県,宇都宮第15団,栃木県宇都宮市 上大塚町2751,"主な活動場所: 宇都宮第15団野営場
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tochigi/utsunomiya15/",宇都宮第15団野営場,男女,https://find-local.scout.or.jp/tochigi/utsunomiya15/
栃木県,宇都宮第17団,栃木県宇都宮市城東1-4-10,"主な活動場所: 立正佼成会宇都宮教会敷地内（訓練場）
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tochigi/utsunomiya17/",立正佼成会宇都宮教会敷地内（訓練場）,男女,https://find-local.scout.or.jp/tochigi/utsunomiya17/
栃木県,宇都宮第18団,栃木県宇都宮市下栗町,"主な活動場所: 浄土真宗本願寺派 三豊山恵光寺境内、スカウトハウス（恵光寺内）、めぐみ会館（恵光寺内）
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tochigi/utsunomiya18/",浄土真宗本願寺派 三豊山恵光寺境内、スカウトハウス（恵光寺内）、めぐみ会館（恵光寺内）,男女,https://find-local.scout.or.jp/tochigi/utsunomiya18/
栃木県,真岡第1団,栃木県真岡市荒町3-42-11,"主な活動場所: 真岡市民会館(真岡市公民館)   スカウトハウス
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tochigi/moka1/",真岡市民会館(真岡市公民館)   スカウトハウス,男女,https://find-local.scout.or.jp/tochigi/moka1/
栃木県,壬生第1団,栃木県下都賀郡壬生町駅東町,"主な活動場所: 壬生町安塚コミュニティ、壬生町嘉陽が丘
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tochigi/mibu1/",壬生町安塚コミュニティ、壬生町嘉陽が丘,男女,https://find-local.scout.or.jp/tochigi/mibu1/
栃木県,今市第2団,栃木県日光市並木町,"主な活動場所: 日光だいや川公園、日光市大室農村環境改善センター、日光杉並木YH 民宿しんこう苑
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tochigi/imaichi1/",日光だいや川公園、日光市大室農村環境改善センター、日光杉並木YH 民宿しんこう苑,男女,https://find-local.scout.or.jp/tochigi/imaichi1/
栃木県,鹿沼第1団,栃木県鹿沼市西鹿沼町,"主な活動場所: 鹿沼市西鹿沼町
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tochigi/kanuma1/",鹿沼市西鹿沼町,男女,https://find-local.scout.or.jp/tochigi/kanuma1/
栃木県,鹿沼第4団,栃木県鹿沼市富岡八幡台249-2,"主な活動場所: 伴工業、情報センター
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tochigi/kanuma4/",伴工業、情報センター,男女,https://find-local.scout.or.jp/tochigi/kanuma4/
栃木県,足利第1団,栃木県足利市助戸1丁目652番地,"主な活動場所: 龍泉寺境内、足利市内
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tochigi/ashikaga1/",龍泉寺境内、足利市内,男女,https://find-local.scout.or.jp/tochigi/ashikaga1/
栃木県,足利第7団,栃木県足利市通,"主な活動場所: 足利市　八幡子ども館　佐野市下彦間
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tochigi/asikaga7/",足利市　八幡子ども館　佐野市下彦間,男女,https://find-local.scout.or.jp/tochigi/asikaga7/
栃木県,安蘇第2団,栃木県佐野市中町209,"主な活動場所: 萬福寺スカウト広場、葛生公民館
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tochigi/aso2/",萬福寺スカウト広場、葛生公民館,男女,https://find-local.scout.or.jp/tochigi/aso2/
栃木県,小山第3団,栃木県,"主な活動場所: 城山公園、思川、小山市周辺
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tochigi/oyama3/",城山公園、思川、小山市周辺,男女,https://find-local.scout.or.jp/tochigi/oyama3/
栃木県,小山第６団,栃木県小山市大行寺1117,"主な活動場所: 白鷗大学　本キャンパス（小山駅駅東）、大行寺キャンパス
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tochigi/oyama6/",白鷗大学　本キャンパス（小山駅駅東）、大行寺キャンパス,男女,https://find-local.scout.or.jp/tochigi/oyama6/
栃木県,佐野第4団,栃木県佐野市富士町1409,"主な活動場所: 唐沢山教育キャンプ場（佐野市）　佐野市内公民館
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tochigi/sano4/",唐沢山教育キャンプ場（佐野市）　佐野市内公民館,男女,https://find-local.scout.or.jp/tochigi/sano4/
栃木県,栃木第1団,栃木県栃木市入舟町17-16,"主な活動場所: 市内のコミュニティーセンター、市内の山や川
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tochigi/tochigi1/",市内のコミュニティーセンター、市内の山や川,男女,https://find-local.scout.or.jp/tochigi/tochigi1/
栃木県,那須塩原第1団,栃木県那須塩原市上厚崎,"主な活動場所: 黒磯ふれあいセンター
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tochigi/nasushiobara1/",黒磯ふれあいセンター,男女,https://find-local.scout.or.jp/tochigi/nasushiobara1/
栃木県,塩谷第8団,栃木県塩谷郡さくら市,"主な活動場所: ゆうゆうパーク，勝山城址公園、箱森新田ベース
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tochigi/shioya8/",ゆうゆうパーク，勝山城址公園、箱森新田ベース,男女,https://find-local.scout.or.jp/tochigi/shioya8/
栃木県,那須第2団,栃木県那珂川町,"主な活動場所: 小川スカウトハウス
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tochigi/nasu2/",小川スカウトハウス,男女,https://find-local.scout.or.jp/tochigi/nasu2/
群馬県,太田第5団,群馬県太田市高林寿町1813-17,"主な活動場所: 太田行政センター東別館
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/gunma/ota5/",太田行政センター東別館,男女,https://find-local.scout.or.jp/gunma/ota5/
群馬県,太田第6団,群馬県太田市成塚町1189-3,"主な活動場所: 北金井キャンプ場、金山の森キャンプ場、強戸行政センター
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/gunma/ota6/",北金井キャンプ場、金山の森キャンプ場、強戸行政センター,男女,https://find-local.scout.or.jp/gunma/ota6/
群馬県,大泉第5団,群馬県邑楽郡大泉町,"主な活動場所: 大泉町公民館、邑楽町なかさと公園、千代田町なかさと公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/gunma/oizumi5/",大泉町公民館、邑楽町なかさと公園、千代田町なかさと公園,男女,https://find-local.scout.or.jp/gunma/oizumi5/
群馬県,邑楽町第1団,群馬県邑楽郡邑楽町明野36-12,"主な活動場所: 松本公園、中央公民館
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/gunma/oramahi1/",松本公園、中央公民館,男女,https://find-local.scout.or.jp/gunma/oramahi1/
群馬県,館林第1団,群馬県館林市富士見町5-26,"主な活動場所: 館林市堀工町　茂林寺
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/gunma/tatebayashi1/",館林市堀工町　茂林寺,男女,https://find-local.scout.or.jp/gunma/tatebayashi1/
群馬県,桐生第1団,群馬県,"主な活動場所: 
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/gunma/kiryu1/",,男女,https://find-local.scout.or.jp/gunma/kiryu1/
群馬県,桐生第5団,群馬県,"主な活動場所: 
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/gunma/kiryu5/",,男女,https://find-local.scout.or.jp/gunma/kiryu5/
群馬県,桐生第6団,群馬県,"主な活動場所: 
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/gunma/kiryu6/",,男女,https://find-local.scout.or.jp/gunma/kiryu6/
群馬県,みどり第1団,群馬県桐生市境野町5-352-6,"主な活動場所: 群馬県みどり市笠懸公民館
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/gunma/midori1/",群馬県みどり市笠懸公民館,男女,https://find-local.scout.or.jp/gunma/midori1/
